84119,"['fantasy', 'classics', 'fiction', 'young-adult', 'childrens', 'christian', 'adventure', 'middle-grade', 'christian-fiction', 'science-fiction-fantasy']"
6527740,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance', 'urban-fantasy', 'paranormal-romance', 'supernatural', 'fiction', 'magic']"
77767,"['classics', 'historical-fiction', 'childrens', 'fiction', 'young-adult', 'historical', 'middle-grade', 'juvenile', 'family', 'adventure']"
144974,"['childrens', 'classics', 'fiction', 'picture-books']"
629,"['philosophy', 'fiction', 'classics', 'spirituality', 'travel', 'psychology', 'literature', 'self-help', 'unfinished', 'religion']"
8909,"['classics', 'science-fiction', 'fiction', 'fantasy', 'science-fiction-fantasy', 'horror', 'literature', 'novels', 'aliens', 'audiobook']"
162085,"['young-adult', 'mystery', 'contemporary', 'fiction', 'chick-lit', 'romance', 'teen', 'realistic-fiction', 'thriller', 'drama']"
231850,"['picture-books', 'childrens', 'fiction', 'classics', 'animals', 'kids', 'fantasy', 'family', 'adventure', 'juvenile']"
3109,"['non-fiction', 'food', 'science', 'health', 'history', 'nutrition', 'environment', 'cooking', 'audiobook', 'politics']"
15790842,"['fiction', 'historical-fiction', 'fantasy', 'historical', 'time-travel', 'audiobook', 'literary-fiction', 'adult', 'world-war-ii', 'adult-fiction']"
3462,"['romance', 'fiction', 'chick-lit', 'contemporary', 'adult', 'adult-fiction', 'contemporary-romance', 'love', 'drama', 'love-story']"
107291,"['horror', 'fiction', 'thriller', 'fantasy', 'supernatural', 'mystery', 'paranormal', 'suspense', 'adult', 'novels']"
10987,"['historical-fiction', 'romance', 'fantasy', 'fiction', 'time-travel', 'historical']"
117251,"['classics', 'plays', 'fiction', 'drama', 'literature']"
10603,"['horror', 'fiction', 'thriller']"
10956,"['fiction', 'contemporary', 'young-adult', 'classics']"
140077,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'romance', 'fiction']"
32261,"['classics', 'fiction', 'romance', 'literature', 'historical-fiction', '19th-century', 'victorian', 'classic-literature', 'british-literature', 'novels']"
2175,"['classics', 'fiction', 'france', 'literature']"
378,"['fantasy', 'fiction', 'classics', 'childrens', 'young-adult']"
7235533,"['fantasy', 'fiction', 'epic-fantasy', 'high-fantasy']"
140082,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'romance', 'fiction', 'mystery']"
248704,"['young-adult', 'fiction', 'contemporary', 'mental-health']"
68429,"['fantasy', 'fiction', 'epic-fantasy', 'high-fantasy', 'magic', 'adult', 'science-fiction-fantasy', 'audiobook', 'adventure', 'romance']"
25041504,"['fiction', 'romance', 'contemporary', 'chick-lit']"
10032672,"['fiction', 'romance', 'contemporary', 'book-club', 'adult-fiction']"
59960,"['comics', 'graphic-novels', 'batman', 'fiction', 'graphic-novels-comics', 'comic-book']"
13152,"['young-adult', 'fantasy', 'science-fiction']"
285092,"['fiction', 'music', 'contemporary', 'humor', 'romance']"
15925,"['romance', 'fiction', 'chick-lit', 'contemporary']"
46756,"['fiction', 'science-fiction', 'dystopia', 'post-apocalyptic', 'fantasy']"
1274,"['non-fiction', 'self-help', 'psychology', 'relationships']"
33313,"['non-fiction', 'food', 'memoir', 'biography', 'cooking']"
7669,"['science-fiction', 'fiction', 'thriller', 'time-travel', 'historical-fiction']"
19380,"['classics', 'fiction', 'philosophy', 'france', 'literature', 'humor', 'french-literature', 'school', '18th-century', 'novels']"
84981,"['fantasy', 'young-adult', 'classics', 'fiction', 'childrens', 'middle-grade']"
10629,"['horror', 'fiction', 'thriller', 'fantasy', 'supernatural', 'paranormal', 'mystery', 'audiobook', 'suspense', 'adult']"
197084,"['childrens', 'picture-books', 'fiction', 'animals', 'classics', 'family', 'kids', 'humor', 'young-adult', 'juvenile']"
222078,"['art', 'non-fiction', 'history', 'art-history', 'reference', 'design', 'architecture', 'classics', 'art-design', 'cultural']"
13206760,"['young-adult', 'fantasy', 'science-fiction', 'romance']"
69571,"['business', 'non-fiction', 'finance', 'self-help']"
10637766,"['young-adult', 'fantasy', 'angels', 'paranormal', 'romance']"
6101718,"['fantasy', 'fiction', 'magic', 'urban-fantasy', 'young-adult']"
13615,"['manga', 'graphic-novels', 'comics', 'fantasy', 'horror', 'fiction', 'mystery', 'young-adult', 'thriller', 'supernatural']"
3682,"['fantasy', 'young-adult', 'historical-fiction', 'fiction', 'historical', 'paranormal', 'romance', 'magic', 'teen', 'mystery']"
256566,"['fiction', 'historical-fiction', 'contemporary', 'novels']"
15769,"['fiction', 'thriller', 'mystery', 'suspense', 'espionage', 'action', 'adventure', 'crime', 'drama', 'mystery-thriller']"
16056408,"['romance', 'new-adult', 'contemporary', 'young-adult', 'contemporary-romance', 'college']"
58696,"['classics', 'fiction', 'literature', 'historical-fiction', '19th-century', 'novels', 'british-literature', 'classic-literature', 'victorian', 'audiobook']"
693208,"['young-adult', 'fiction', 'contemporary', 'realistic-fiction', 'humor']"
117833,"['classics', 'fiction', 'russia', 'fantasy', 'russian-literature', 'magical-realism']"
13642,"['fantasy', 'fiction', 'young-adult', 'classics', 'science-fiction-fantasy', 'magic', 'science-fiction', 'high-fantasy', 'adventure', 'dragons']"
357664,"['fiction', 'childrens', 'realistic-fiction', 'middle-grade', 'young-adult']"
5148,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'school']"
5349,"['fiction', 'thriller', 'mystery', 'legal-thriller']"
3836,"['classics', 'fiction', 'literature', 'spanish-literature', 'adventure', 'novels', 'historical-fiction', 'spain', 'humor', 'classic-literature']"
45107,"['fantasy', 'fiction', 'epic-fantasy', 'high-fantasy']"
8695,"['science-fiction', 'fiction', 'humor', 'fantasy']"
7740152,"['young-adult', 'fantasy', 'angels', 'paranormal', 'romance']"
19321,"['childrens', 'classics', 'picture-books', 'fiction', 'animals', 'fantasy', 'juvenile', 'childrens-classics', 'kids', 'young-adult']"
65641,"['fantasy', 'fiction', 'classics', 'young-adult', 'childrens', 'christian', 'adventure', 'christian-fiction', 'middle-grade', 'science-fiction-fantasy']"
2767793,"['fantasy', 'fiction', 'epic-fantasy', 'high-fantasy', 'magic', 'adult', 'science-fiction-fantasy', 'audiobook', 'adventure', 'epic']"
68783,"['non-fiction', 'memoir', 'psychology', 'mental-health']"
40173,"['humor', 'non-fiction', 'memoir', 'comedy', 'biography', 'audiobook', 'chick-lit', 'autobiography', 'biography-memoir', 'adult']"
71728,"['fiction', 'classics', 'philosophy', 'fantasy', 'spirituality', 'inspirational']"
8755785,"['fantasy', 'young-adult', 'paranormal', 'romance']"
310259,"['picture-books', 'childrens']"
10567,"['horror', 'fiction', 'zombies', 'thriller', 'science-fiction', 'post-apocalyptic', 'fantasy', 'apocalyptic', 'dystopia', 'suspense']"
16158542,"['non-fiction', 'history', 'sports', 'biography']"
7332,"['fantasy', 'fiction', 'classics']"
5094,"['fantasy', 'fiction', 'horror', 'science-fiction']"
3407877,"['fiction', 'historical-fiction', 'mystery', 'historical', 'australia', 'romance', 'adult-fiction', 'adult', 'british-literature', 'book-club']"
17690,"['classics', 'fiction', 'literature', 'philosophy', 'german-literature']"
22205,"['young-adult', 'romance', 'contemporary', 'fiction']"
14864,"['fiction', 'mystery', 'contemporary']"
6314763,"['non-fiction', 'memoir', 'biography', 'audiobook', 'biography-memoir', 'autobiography', 'adult', 'crime', 'true-crime', 'contemporary']"
8921,"['classics', 'mystery', 'fiction', 'crime']"
11468377,"['non-fiction', 'psychology', 'science', 'business', 'economics', 'self-help']"
402045,"['fantasy', 'fiction', 'historical-fiction', 'arthurian', 'science-fiction-fantasy']"
37732,"['young-adult', 'fiction', 'childrens', 'classics', 'middle-grade', 'coming-of-age', 'realistic-fiction', 'contemporary', 'banned-books', 'juvenile']"
15926,"['romance', 'fiction', 'chick-lit', 'contemporary']"
140075,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'fiction', 'romance', 'mystery']"
5166,"['fiction', 'contemporary', 'adult-fiction', 'book-club', 'chick-lit', 'adult', 'mystery', 'novels', 'historical-fiction', 'drama']"
420282,"['picture-books', 'childrens', 'christmas']"
125507,"['picture-books', 'childrens', 'fiction', 'humor', 'animals', 'fairy-tales', 'fantasy', 'kids', 'classics', 'retellings']"
32682,"['fiction', 'thriller', 'mystery', 'suspense', 'espionage', 'action', 'military-fiction', 'adventure', 'mystery-thriller', 'spy-thriller']"
1431,"['fiction', 'contemporary', 'philosophy', 'novels', 'psychology', 'romance', 'drama', 'mental-health', 'literature', 'spirituality']"
16071764,"['non-fiction', 'business', 'feminism', 'self-help', 'leadership']"
170210,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'fiction', 'romance', 'mystery']"
10429045,"['young-adult', 'dystopia', 'fantasy', 'romance']"
17214,"['science-fiction', 'fiction', 'classics']"
12033455,"['chick-lit', 'romance', 'fiction', 'contemporary', 'humor', 'adult', 'contemporary-romance', 'audiobook', 'adult-fiction', 'comedy']"
10959,"['philosophy', 'fiction', 'classics', 'young-adult', 'novels']"
11260526,"['fantasy', 'young-adult', 'romance', 'vampires', 'fiction', 'paranormal', 'supernatural', 'paranormal-romance', 'teen', 'love']"
76778,"['science-fiction', 'fiction', 'classics', 'short-stories']"
7331435,"['fiction', 'contemporary', 'music', 'short-stories']"
93,"['classics', 'fiction', 'childrens']"
83763,"['fiction', 'science-fiction', 'thriller']"
84369,"['fantasy', 'fiction', 'classics', 'young-adult', 'childrens']"
5064,"['historical-fiction', 'fiction', 'historical']"
1326258,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance', 'fiction', 'supernatural', 'paranormal-romance', 'urban-fantasy', 'magic']"
13372690,"['romance', 'new-adult', 'young-adult', 'contemporary', 'contemporary-romance', 'fiction', 'chick-lit', 'high-school', 'realistic-fiction', 'poetry']"
544891,"['young-adult', 'fantasy', 'romance', 'fairy-tales', 'retellings', 'fiction', 'paranormal', 'magic', 'teen', 'beauty-and-the-beast']"
2696,"['classics', 'fiction', 'poetry', 'literature', 'school', 'medieval', 'short-stories', 'historical-fiction', 'classic-literature', 'read-for-school']"
42149,"['chick-lit', 'fiction', 'romance']"
7664041,"['fantasy', 'young-adult', 'dragons', 'fiction']"
10357575,"['fiction', 'fantasy', 'magical-realism', 'japan', 'science-fiction', 'japanese-literature', 'contemporary', 'literature', 'novels', 'dystopia']"
46787,"['classics', 'fiction', 'historical-fiction', 'literature']"
480204,"['classics', 'fiction', 'horror', 'romance']"
140079,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'romance', 'fiction', 'mystery']"
2526,"['fiction', 'dystopia', 'science-fiction', 'novels', 'classics']"
7905092,"['fiction', 'contemporary', 'novels', 'literary-fiction']"
15812814,"['young-adult', 'dystopia', 'romance']"
852470,"['young-adult', 'romance', 'mystery', 'contemporary', 'fiction', 'espionage', 'chick-lit', 'adventure', 'teen', 'realistic-fiction']"
1768603,"['fiction', 'india', 'contemporary', 'indian-literature']"
3805,"['fiction', 'contemporary', 'novels']"
88061,"['non-fiction', 'biography', 'memoir', 'politics', 'autobiography', 'history', 'biography-memoir', 'audiobook', 'race', 'african-american']"
7672,"['fiction', 'science-fiction', 'thriller', 'adventure', 'horror', 'mystery', 'suspense', 'africa', 'novels', 'action']"
46677,"['picture-books', 'childrens', 'fiction', 'classics', 'realistic-fiction', 'humor', 'kids', 'family', 'emotion', 'juvenile']"
5439,"['short-stories', 'fiction', 'india']"
2767,"['history', 'non-fiction', 'politics', 'american-history']"
251688,"['classics', 'fiction', 'short-stories']"
6690798,"['horror', 'fiction', 'science-fiction', 'fantasy', 'vampires', 'post-apocalyptic']"
2744,"['fantasy', 'fiction', 'urban-fantasy', 'mythology']"
5664985,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction', 'realistic-fiction', 'teen', 'young-adult-contemporary', 'coming-of-age', 'young-adult-romance']"
18693763,"['fiction', 'contemporary', 'mystery', 'historical-fiction', 'audiobook', 'adult', 'literary-fiction', 'adult-fiction', 'family', 'book-club']"
9328,"['fiction', 'magical-realism', 'historical-fiction', 'classics', 'fantasy']"
11573,"['horror', 'fiction', 'thriller']"
16343,"['mystery', 'fiction', 'classics', 'crime', 'mystery-thriller']"
16304,"['mystery', 'classics', 'fiction', 'crime', 'mystery-thriller', 'audiobook', 'detective', 'thriller', 'adult', 'british-literature']"
15796700,"['fiction', 'africa', 'contemporary', 'feminism', 'literary-fiction', 'nigeria', 'race', 'novels', 'romance', 'adult-fiction']"
7494,"['romance', 'fiction', 'chick-lit', 'contemporary']"
233667,"['horror', 'fiction', 'thriller', 'science-fiction']"
15731779,"['romance', 'erotica', 'contemporary', 'contemporary-romance', 'adult']"
6289283,"['non-fiction', 'sports', 'health', 'fitness', 'adventure', 'science', 'memoir', 'audiobook', 'travel', 'biography']"
475339,"['picture-books', 'childrens', 'classics']"
1005,"['business', 'self-help', 'non-fiction', 'personal-development', 'finance', 'psychology', 'money', 'personal-finance', 'philosophy', 'entrepreneurship']"
8337,"['classics', 'historical-fiction', 'childrens', 'fiction', 'young-adult', 'historical', 'middle-grade', 'juvenile', 'family', 'audiobook']"
14201,"['fantasy', 'fiction', 'historical-fiction', 'historical', 'magic']"
3463,"['romance', 'fiction', 'chick-lit', 'contemporary']"
12127810,"['fantasy', 'young-adult', 'mythology', 'fiction', 'middle-grade', 'adventure', 'greek-mythology', 'romance', 'urban-fantasy', 'magic']"
2536134,"['young-adult', 'dystopia', 'science-fiction', 'fantasy']"
3466,"['romance', 'fiction', 'chick-lit', 'contemporary', 'adult', 'adult-fiction', 'contemporary-romance', 'love', 'love-story', 'drama']"
1067,"['history', 'non-fiction', 'american-history', 'historical', 'american-revolution']"
10847,"['non-fiction', 'religion', 'history', 'true-crime', 'crime']"
11447921,"['fiction', 'historical-fiction', 'italy', 'romance']"
9742,"['non-fiction', 'politics', 'biography', 'memoir', 'autobiography']"
10569,"['non-fiction', 'writing', 'memoir', 'biography']"
1472878,"['fiction', 'chick-lit', 'romance', 'contemporary', 'adult-fiction', 'adult', 'audiobook', 'drama', 'womens-fiction', 'book-club']"
455373,"['science-fiction', 'fiction', 'thriller', 'horror', 'suspense', 'science-fiction-fantasy', 'mystery', 'novels', 'adventure', 'fantasy']"
2120652,"['chick-lit', 'fiction', 'romance']"
18214414,"['mystery', 'fiction', 'crime', 'thriller', 'audiobook', 'mystery-thriller', 'detective', 'adult', 'contemporary', 'adult-fiction']"
43814,"['horror', 'fantasy', 'vampires', 'fiction', 'paranormal', 'supernatural', 'urban-fantasy', 'gothic', 'historical-fiction', 'adult']"
9118135,"['fiction', 'contemporary', 'book-club', 'literary-fiction', 'adult-fiction', 'adult', 'novels', 'mystery', 'audiobook', 'adventure']"
13539044,"['fiction', 'contemporary', 'romance', 'adult', 'mental-health', 'adult-fiction', 'mental-illness', 'audiobook', 'realistic-fiction', 'drama']"
33507,"['classics', 'science-fiction', 'fiction', 'adventure', 'fantasy', 'france', 'literature', 'steampunk', 'novels', 'science-fiction-fantasy']"
16181,"['historical-fiction', 'fiction', 'historical', 'romance', 'tudor-period', 'british-literature', 'adult', 'historical-romance', 'adult-fiction', 'chick-lit']"
14942,"['classics', 'fiction', 'literature', 'novels']"
13486632,"['fiction', 'humor', 'contemporary']"
10589,"['horror', 'fiction']"
4687,"['fiction', 'classics', 'historical-fiction', 'literature', 'literary-fiction', 'contemporary', 'novels', 'american', 'adult-fiction', 'historical']"
10605,"['horror', 'fiction', 'thriller', 'fantasy', 'supernatural', 'paranormal', 'suspense', 'mystery', 'novels', 'adult']"
54479,"['classics', 'fiction', 'adventure', 'science-fiction', 'france', 'travel', 'fantasy', 'literature', 'historical-fiction', 'novels']"
53496,"['young-adult', 'fiction', 'realistic-fiction', 'middle-grade', 'childrens']"
1430,"['fiction', 'romance', 'novels', 'contemporary', 'philosophy', 'literature', 'adult', 'spirituality', 'brazil', 'drama']"
4009,"['short-stories', 'fiction', 'classics', 'literature', 'american']"
13747,"['non-fiction', 'memoir', 'food', 'cooking', 'biography']"
764347,"['young-adult', 'dystopia', 'science-fiction', 'fiction']"
10988,"['historical-fiction', 'romance', 'fantasy', 'fiction', 'time-travel', 'historical', 'historical-romance', 'audiobook', 'adult', 'adventure']"
13414446,"['dystopia', 'young-adult', 'romance', 'science-fiction', 'fantasy', 'fiction', 'adventure', 'teen', 'action', 'post-apocalyptic']"
12938,"['classics', 'plays', 'drama', 'fiction']"
12898,"['plays', 'classics', 'fiction', 'drama', 'school']"
531350,"['romance', 'fiction', 'chick-lit', 'contemporary']"
11742691,"['non-fiction', 'dystopia']"
10975,"['classics', 'fiction', 'literature', 'novels']"
76334,"['non-fiction', 'spirituality', 'self-help', 'philosophy', 'psychology', 'personal-development', 'inspirational', 'religion', 'audiobook', 'new-age']"
2880,"['manga', 'fantasy', 'comics', 'graphic-novels', 'fiction', 'young-adult', 'action', 'comics-manga', 'anime', 'paranormal']"
17571564,"['humor', 'non-fiction', 'graphic-novels', 'memoir', 'comics']"
9539,"['fantasy', 'fiction', 'epic-fantasy', 'science-fiction-fantasy', 'high-fantasy', 'epic', 'adventure', 'audiobook', 'magic', 'adult']"
33600,"['fiction', 'india', 'travel', 'adventure']"
2233407,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'fiction', 'romance', 'mystery', 'paranormal-romance', 'supernatural', 'adult']"
34084,"['fantasy', 'fiction', 'horror', 'science-fiction']"
2373,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'mystery-thriller', 'drama', 'detective', 'horror', 'novels']"
101299,"['fiction', 'historical-fiction', 'german-literature', 'holocaust', 'classics']"
759611,"['picture-books', 'childrens', 'animals', 'fiction', 'classics', 'storytime', 'poetry', 'kids', 'juvenile', 'school']"
77566,"['science-fiction', 'fiction', 'fantasy']"
5308,"['classics', 'fiction', 'literature', 'school', 'historical-fiction', 'novels', 'american', 'read-for-school', 'classic-literature', 'high-school']"
179780,"['horror', 'fiction', 'classics', 'paranormal', 'thriller']"
7937462,"['young-adult', 'fantasy', 'vampires', 'paranormal']"
77142,"['fiction', 'historical-fiction', 'mystery', 'historical']"
546018,"['historical-fiction', 'fiction', 'classics', 'historical']"
96358,"['comics', 'graphic-novels', 'batman', 'fiction', 'graphic-novels-comics']"
16981,"['classics', 'fiction', 'literature', 'african-american']"
43015,"['non-fiction', 'memoir', 'africa', 'biography', 'war']"
9822,"['fantasy', 'childrens', 'fiction', 'young-adult', 'classics', 'animals', 'middle-grade', 'adventure', 'science-fiction', 'juvenile']"
39662,"['horror', 'fiction', 'short-stories', 'thriller']"
114345,"['classics', 'childrens', 'historical-fiction', 'fiction', 'young-adult']"
33926,"['fiction', 'chick-lit', 'short-stories', 'contemporary', 'romance', 'adult-fiction', 'humor', 'adult', 'novels', 'coming-of-age']"
13453029,"['science-fiction', 'fiction', 'dystopia', 'post-apocalyptic', 'fantasy', 'science-fiction-fantasy', 'apocalyptic', 'audiobook', 'young-adult', 'speculative-fiction']"
28881,"['fiction', 'humor', 'historical-fiction', 'fantasy', 'religion', 'comedy', 'historical', 'audiobook', 'adult', 'adult-fiction']"
6708,"['self-help', 'non-fiction', 'spirituality', 'philosophy', 'psychology']"
12868761,"['non-fiction', 'humor', 'memoir', 'biography', 'audiobook', 'comedy', 'biography-memoir', 'autobiography', 'adult', 'book-club']"
127455,"['fantasy', 'fiction', 'adventure']"
518848,"['fantasy', 'young-adult', 'fiction', 'magic', 'high-fantasy', 'young-adult-fantasy', 'adventure', 'science-fiction-fantasy', 'audiobook', 'teen']"
5161066,"['fantasy', 'vampires', 'paranormal', 'urban-fantasy', 'fiction', 'romance', 'mystery']"
15753740,"['fiction', 'historical-fiction', 'holocaust', 'historical', 'contemporary', 'adult-fiction', 'adult', 'world-war-ii', 'war', 'audiobook']"
12578077,"['young-adult', 'paranormal', 'romance', 'fantasy', 'aliens', 'science-fiction']"
8694,"['science-fiction', 'fiction', 'humor', 'fantasy', 'comedy', 'science-fiction-fantasy', 'classics', 'audiobook', 'adventure', 'novels']"
17167166,"['fantasy', 'young-adult', 'romance', 'magic', 'fiction', 'new-adult', 'young-adult-fantasy', 'high-fantasy', 'fae', 'paranormal']"
29800,"['graphic-novels', 'comics', 'fiction', 'young-adult', 'manga', 'graphic-novels-comics', 'humor', 'fantasy', 'romance', 'comic-book']"
6366437,"['memoir', 'non-fiction', 'biography', 'book-club', 'historical', 'biography-memoir', 'adult', 'history', 'audiobook', 'family']"
386372,"['fantasy', 'fiction', 'humor']"
6644117,"['fantasy', 'young-adult', 'romance', 'paranormal']"
256008,"['fiction', 'historical-fiction', 'westerns', 'classics', 'historical']"
32145,"['non-fiction', 'science', 'humor', 'medical', 'medicine']"
8709527,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance']"
9532,"['science-fiction', 'fiction', 'young-adult', 'fantasy']"
6063187,"['chick-lit', 'romance', 'fiction', 'contemporary']"
375013,"['history', 'non-fiction', 'classics', 'holocaust', 'war']"
11337,"['fiction', 'classics', 'historical-fiction', 'african-american', 'literature']"
5971165,"['historical-fiction', 'historical', 'fiction']"
92057,"['non-fiction', 'biography', 'history', 'memoir', 'autobiography']"
23754,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror', 'graphic-novels-comics', 'comic-book', 'mythology', 'urban-fantasy', 'science-fiction-fantasy']"
110737,"['non-fiction', 'history', 'biography', 'sports', 'animals']"
21686,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'horror', 'mystery-thriller', 'novels', 'psychological-thriller', 'drama']"
188572,"['classics', 'mystery', 'fiction', 'crime']"
13006,"['classics', 'plays', 'fiction', 'drama', 'school', 'historical-fiction', 'literature', 'read-for-school', 'theatre', 'high-school']"
9938498,"['history', 'non-fiction', 'world-war-ii', 'historical', 'biography', 'germany', 'war', 'audiobook', 'holocaust', 'politics']"
30289,"['philosophy', 'classics', 'non-fiction', 'politics', 'history']"
47021,"['classics', 'plays', 'fiction', 'drama']"
13206828,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'dystopia']"
341879,"['non-fiction', 'memoir', 'music', 'biography', 'art', 'autobiography', 'biography-memoir', 'new-york', 'audiobook', 'poetry']"
567616,"['art', 'non-fiction', 'reference', 'art-history', 'history']"
227941,"['chick-lit', 'romance', 'fiction', 'adult', 'contemporary-romance', 'adult-fiction', 'contemporary', 'humor', 'british-literature', 'novels']"
30597,"['classics', 'fiction', 'historical-fiction', 'france']"
5211,"['fiction', 'india', 'historical-fiction']"
77727,"['comics', 'humor', 'graphic-novels', 'fiction']"
24765,"['young-adult', 'dystopia', 'science-fiction']"
58345,"['classics', 'fiction', 'feminism', 'school', 'literature', 'historical-fiction', 'read-for-school', 'high-school', 'american', '19th-century']"
4134071,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance', 'supernatural', 'fiction', 'paranormal-romance', 'urban-fantasy', 'magic']"
10929,"['fiction', 'inspirational', 'contemporary']"
32669,"['fiction', 'thriller', 'espionage', 'military-fiction', 'suspense', 'mystery', 'action', 'adventure', 'mystery-thriller', 'spy-thriller']"
30120,"['poetry', 'childrens']"
7821447,"['humor', 'non-fiction', 'memoir', 'comedy', 'biography', 'audiobook', 'adult', 'family', 'biography-memoir', 'autobiography']"
23955,"['fiction', 'contemporary', 'classics', 'novels']"
29581,"['science-fiction', 'fiction', 'classics', 'science-fiction-fantasy', 'space-opera', 'fantasy', 'novels', 'space', 'speculative-fiction', 'audiobook']"
6596,"['self-help', 'non-fiction', 'spirituality', 'philosophy']"
6614960,"['fiction', 'mystery', 'contemporary', 'adult-fiction', 'adult', 'chick-lit', 'drama', 'aspergers', 'realistic-fiction', 'family']"
22917,"['classics', 'fantasy', 'fiction', 'fairy-tales', 'childrens']"
16130549,"['horror', 'fiction', 'thriller', 'fantasy', 'paranormal', 'audiobook', 'supernatural', 'mystery', 'suspense', 'adult']"
4271,"['fiction', 'contemporary', 'humor']"
15760001,"['romance', 'new-adult', 'contemporary', 'contemporary-romance', 'adult', 'erotica', 'chick-lit', 'fiction', 'erotic-romance', 'adult-fiction']"
3206011,"['christian', 'non-fiction', 'christianity', 'christian-living', 'faith', 'religion']"
7770,"['childrens', 'picture-books', 'fiction']"
32423,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'science-fiction', 'drama', 'fantasy', 'novels', 'mystery-thriller']"
821611,"['non-fiction', 'biography', 'classics', 'memoir', 'autobiography', 'history', 'biography-memoir', 'historical', 'inspirational', 'disability']"
6224935,"['fiction', 'humor', 'contemporary', 'adult-fiction', 'adult', 'family', 'book-club', 'novels', 'audiobook', 'literary-fiction']"
7108001,"['fiction', 'historical-fiction', 'fantasy', 'horror', 'vampires', 'paranormal', 'historical']"
271199,"['manga', 'fantasy', 'graphic-novels', 'romance', 'young-adult', 'comics']"
12985,"['classics', 'plays', 'drama', 'fiction']"
6917952,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance', 'supernatural', 'paranormal-romance', 'fiction', 'urban-fantasy', 'magic']"
5096,"['fantasy', 'fiction', 'horror', 'science-fiction']"
18302455,"['fiction', 'science-fiction', 'dystopia', 'contemporary', 'audiobook', 'adult', 'novels', 'thriller', 'technology', 'adult-fiction']"
9673436,"['historical-fiction', 'fiction', 'young-adult', 'childrens', 'graphic-novels', 'middle-grade', 'fantasy', 'mystery', 'historical', 'picture-books']"
1087204,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'humor', 'anime', 'comedy', 'shojo', 'fiction']"
18812405,"['mystery', 'fiction', 'thriller', 'suspense', 'mystery-thriller']"
16070903,"['romance', 'new-adult', 'contemporary', 'contemporary-romance', 'young-adult', 'chick-lit', 'adult', 'erotica', 'love', 'fiction']"
18081809,"['fiction', 'romance', 'contemporary', 'adult', 'chick-lit', 'adult-fiction', 'audiobook', 'magical-realism', 'fantasy', 'young-adult']"
6262365,"['young-adult', 'vampires', 'fantasy', 'paranormal', 'romance', 'supernatural', 'fiction', 'paranormal-romance', 'urban-fantasy', 'magic']"
12497,"['fiction', 'thriller', 'crime', 'westerns', 'mystery', 'literature']"
6101138,"['historical-fiction', 'fiction', 'historical']"
6294,"['fantasy', 'young-adult', 'fiction', 'romance', 'magic', 'childrens', 'middle-grade', 'adventure', 'classics', 'young-adult-fantasy']"
11570,"['horror', 'fiction', 'science-fiction']"
16902,"['classics', 'non-fiction', 'philosophy', 'nature']"
28921,"['fiction', 'historical-fiction', 'classics', 'literature', 'literary-fiction', 'historical']"
10766509,"['romance', 'fiction', 'chick-lit', 'contemporary', 'adult', 'audiobook', 'adult-fiction', 'drama', 'contemporary-romance', 'love']"
10746542,"['fiction', 'contemporary', 'literary-fiction']"
64863,"['mystery', 'fiction', 'crime', 'mystery-thriller', 'thriller']"
1554,"['classics', 'plays', 'drama', 'fiction', 'school']"
5960325,"['historical-fiction', 'fiction', 'china', 'historical', 'asia', 'asian-literature', 'adult-fiction', 'adult', 'audiobook', 'book-club']"
5659,"['classics', 'fiction', 'childrens', 'fantasy']"
15749186,"['young-adult', 'romance', 'contemporary', 'fiction', 'audiobook', 'chick-lit', 'realistic-fiction', 'young-adult-contemporary', 'high-school', 'teen']"
9516,"['graphic-novels', 'non-fiction', 'comics', 'memoir', 'biography', 'history', 'iran', 'graphic-novels-comics', 'autobiography', 'school']"
3087,"['classics', 'fiction', 'romance']"
6931356,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit', 'realistic-fiction', 'high-school', 'young-adult-contemporary', 'teen', 'contemporary-romance']"
1295102,"['young-adult', 'romance', 'contemporary', 'fiction']"
268602,"['mystery', 'romance', 'crime', 'fiction', 'romantic-suspense', 'suspense', 'science-fiction', 'thriller', 'futuristic', 'mystery-thriller']"
5355,"['fiction', 'mystery', 'thriller', 'legal-thriller', 'crime', 'suspense', 'mystery-thriller', 'law', 'drama', 'novels']"
